Frequency,S11_Magnitude,S11_Phase,S11_VSWR
374995555,-7.471594074,113.4889624,2.466672281
375104444,-8.478415636,90.78924115,2.209101106
375213333,-11.61253176,80.89743609,1.712407201
375322222,-12.61342667,98.15956734,1.611173281
375431111,-10.39497797,102.0957737,1.866026847
375540000,-8.602669939,94.13648495,2.181780064
375648888,-7.767893226,81.89408614,2.383458805
375757777,-7.728241237,70.27177606,2.394201574
375866666,-8.147920962,60.72977038,2.286148605
375975555,-8.853524853,53.46066525,2.129143901
376084444,-9.781599604,49.07218971,1.959805364
376193333,-10.73487815,49.00333974,1.819178823
376302222,-11.17981073,53.27941653,1.762674394
376411111,-10.75086727,58.46266093,1.817056778
376520000,-9.579348715,60.55888671,1.993650518
376628888,-8.153054822,57.3410418,2.284900403
376737777,-7.030014659,49.59603862,2.604530466
376846666,-6.402415446,39.94581149,2.83506909
376955555,-6.228216371,30.20080787,2.907702717
377064444,-6.371917538,21.4371523,2.847486125
377173333,-6.695335587,14.09621002,2.721826182
377282222,-7.04623916,8.137051013,2.599141959
377391111,-7.343682272,2.824695926,2.504802089
377500000,-7.621929038,-2.364972031,2.423592068
377608888,-7.909779882,-7.430013749,2.345957912
377717777,-8.219971817,-12.41062807,2.26878371
377826666,-8.566738564,-17.2195476,2.189592744
377935555,-8.933237475,-21.74926883,2.113088091
378044444,-9.299134456,-26.17574635,2.04322264
378153333,-9.696725567,-30.59821214,1.973819033
378262222,-10.14352352,-34.74452934,1.902949027
378371111,-10.62239558,-38.8856071,1.834310329
378480000,-11.32013943,-42.5551981,1.745893252
378588888,-12.18389689,-42.50245358,1.652261005
378697777,-12.20907834,-38.14910836,1.649759308
378806666,-11.23361059,-38.63173786,1.756184465
378915555,-10.42903888,-45.06666084,1.861178018
379024444,-10.02869446,-53.56517914,1.92049596
379133333,-9.885346168,-62.84653074,1.943035981
379242222,-10.00268334,-72.8520666,1.924532819
379351111,-10.43418083,-82.35677567,1.860449095
379460000,-10.95487125,-90.09176697,1.790592932
379568888,-11.24742875,-96.96354637,1.75452894
379677777,-11.37843538,-104.9993559,1.739060184
379786666,-11.47566806,-114.0589252,1.727839019
379895555,-11.54475336,-124.2701972,1.719997158
380004444,-11.63194732,-135.7364542,1.71025165
380113333,-11.76810423,-148.7845352,1.69536402
380222222,-12.18456734,-163.2682578,1.652194243
380331111,-12.87690632,-177.0368079,1.587547557
380440000,-13.67586927,170.786663,1.522426285
380548888,-14.40447241,160.4336258,1.470502155
380657777,-14.89509099,151.3320473,1.438991039
380766666,-15.02878046,142.9183952,1.430841608
380875555,-14.6928728,132.9007264,1.451666337
380984444,-14.27042239,118.0552156,1.479574444
381093333,-14.82380049,98.99942562,1.443411047
381202222,-17.09911064,89.88348456,1.324638388
381311111,-16.47911616,98.69457874,1.352896179
381420000,-13.40681306,85.078919,1.543327416
381528888,-11.69894364,55.46658047,1.702876494
381637777,-11.60385921,18.64515201,1.713372712
381746666,-12.87968949,-22.49323681,1.587304047
381855555,-14.96833347,-68.23101779,1.434504049
381964444,-16.7380877,-118.2042356,1.340763575
382073333,-16.99186248,-167.0562055,1.329335831
382182222,-16.2897917,151.3215362,1.362080473
382291111,-15.59093854,117.1958601,1.398460905
382400000,-15.19802796,87.78731188,1.420778634
382508888,-15.08332933,60.72156693,1.427567693
382617777,-15.16037004,34.46156534,1.422993563
382726666,-15.30605861,8.315265458,1.414499705
382835555,-15.30096714,-17.15825237,1.414793153
382944444,-14.83992971,-41.49182537,1.442406453
383053333,-13.80249816,-64.95279113,1.512926115
383162222,-12.39747765,-88.00532212,1.631416088
383271111,-10.96420143,-110.4807637,1.789409134
383380000,-9.761093498,-131.7292513,1.963166537
383488888,-8.804716507,-150.9056858,2.139130768
383597777,-8.004148485,-168.1958861,2.321801562
383706666,-7.328790958,175.2927071,2.509332786
383815555,-6.93104675,158.8678072,2.637975712
383924444,-6.955646451,143.2294198,2.629568865
384033333,-7.390416921,129.537872,2.490708558
384142222,-8.102866695,118.526972,2.29717546
384251111,-8.952339024,110.2690619,2.109286748
384360000,-9.86248747,104.6178149,1.946697342
384468888,-10.78686873,101.6082491,1.812304621
384577777,-11.63104636,101.7791992,1.710351495
384686666,-12.14913117,105.5166314,1.655734627
384795555,-11.9018019,111.6976395,1.681125308
384904444,-10.68678527,115.6361449,1.825604657
385013333,-9.138468565,113.3594022,2.073149622
385122222,-7.947126404,106.4982682,2.336324673
385231111,-7.228133206,98.24176862,2.540476364
385340000,-6.821222323,90.13540162,2.6762864
385448888,-6.512644632,82.26326971,2.791202998
385557777,-6.242643978,72.73655561,2.901526329
385666666,-6.645703487,61.0468307,2.740278588
385775555,-7.705615287,53.46251228,2.400384326
385884444,-8.633798999,49.58231336,2.17506835
385993333,-9.406982826,46.58344811,2.023760069
386102222,-10.26993896,44.31258439,1.884135158
386211111,-11.17658387,44.66254842,1.763065908
386320000,-11.73278488,47.42822884,1.699187836
386428888,-11.8592969,50.00206554,1.685612029
386537777,-11.80715169,51.79828033,1.69116715
386646666,-11.54254335,53.33468484,1.720246356
386755555,-10.94301921,53.51623453,1.792099987
386864444,-10.12094109,50.30105787,1.906364921
386973333,-9.471178096,42.53547084,2.01240561
387082222,-9.442122477,31.22320143,2.017523815
387191111,-10.31496231,18.76155729,1.877558409
387300000,-12.20355839,7.841202946,1.650306673
387408888,-15.30647998,2.078834375,1.41447543
387517777,-19.55633251,12.09174334,1.235237799
387626666,-20.69346033,46.92127735,1.203435802
387735555,-17.98993028,62.02248795,1.288430523
387844444,-16.36459912,62.14829006,1.358418985
387953333,-15.70189982,60.22182421,1.392410597
388062222,-15.59720431,58.48469555,1.398116373
388171111,-16.00821194,57.14532149,1.376255172
388280000,-17.69050519,60.8721961,1.300064609
388388888,-17.68036747,87.09961803,1.300467679
388497777,-14.42593442,96.06740915,1.469068698
388606666,-12.24045138,93.30104494,1.646659186
388715555,-10.83166219,88.66214326,1.80644154
388824444,-9.823367072,83.95355224,1.953007104
388933333,-9.035125973,79.38978714,2.093013464
389042222,-8.394323589,74.9215767,2.228086622
389151111,-7.875266583,70.53720723,2.354947141
389260000,-7.448744758,66.41945414,2.473381714
389368888,-7.037853239,62.57994873,2.601923834
389477777,-6.620036354,58.2717037,2.749935036
389586666,-6.324812201,53.40572196,2.8669106
389695555,-6.171087916,48.68683869,2.932454792
389804444,-6.096777135,44.43691878,2.965374821
389913333,-6.058061844,40.52978929,2.982859062
390022222,-6.043600531,36.8987891,2.989449737
390131111,-6.032414123,33.55815026,2.994570434
390240000,-5.990306972,30.23973558,3.014023765
390348888,-5.953466163,26.5464817,3.031278711
390457777,-5.999562292,22.57718352,3.009723504
390566666,-6.135305427,18.95190733,2.948202956
390675555,-6.271129772,15.84320632,2.8894187
390784444,-6.327527762,12.89866407,2.865782602
390893333,-6.287071931,9.132886317,2.882692565
391002222,-6.295583539,3.782158879,2.879115995
391111111,-6.563102702,-3.129823546,2.771637082
391220000,-7.289921051,-10.49079772,2.521251333
391328888,-8.511188062,-16.35627467,2.201811507
391437777,-10.07444828,-19.29654968,1.913451149
391546666,-11.83089795,-18.36240424,1.688630435
391655555,-13.57624691,-12.76952544,1.530049876
391764444,-15.06817777,-1.624684673,1.428474115
391873333,-15.61773836,16.71598145,1.396989712
391982222,-13.94303783,34.83506646,1.502624712
392091111,-11.24502166,39.43631902,1.754816997
392200000,-9.308751241,35.09193523,2.041467121
392308888,-8.142628148,28.70815049,2.28743722
392417777,-7.399385782,22.08409197,2.488025431
392526666,-6.945832333,15.38600593,2.632915284
392635555,-6.712274382,8.821063425,2.715594111
392744444,-6.651288543,2.459186915,2.738187735
392853333,-6.718103472,-3.749621926,2.713457115
392962222,-6.878815303,-10.17528555,2.656035476
393071111,-7.21420546,-17.63553103,2.544858023
393180000,-8.050747397,-26.25410112,2.310096494
393288888,-9.834510022,-32.61248232,1.9512042
393397777,-12.08007152,-28.57838571,1.662703437
393506666,-12.81550432,-16.12356306,1.59295151
393615555,-12.09644037,-8.303406424,1.66104333
393724444,-11.14889607,-6.971509,1.766435826
393833333,-10.39750663,-9.685816678,1.865665654
393942222,-9.981152604,-14.95666333,1.927891976
394051111,-10.04274571,-21.41513417,1.918324885
394160000,-10.51527552,-26.36919883,1.849058435
394268888,-10.93750031,-29.46182172,1.792803005
394377777,-11.1845262,-33.4042726,1.762102729
394486666,-11.61495684,-39.87567927,1.712137513
394595555,-12.64789155,-46.65861519,1.608017216
394704444,-13.94006218,-50.53692105,1.502840233
394813333,-15.03220315,-54.50567504,1.43063532
394922222,-16.43340588,-63.04653344,1.355088818
395031111,-19.40447364,-78.66196547,1.239884349
395140000,-28.07400771,-107.8261422,1.082190195
395248888,-27.47105796,76.99131966,1.088359312
395357777,-19.90862867,49.76613665,1.224836414
395466666,-17.51466984,34.02188164,1.307143326
395575555,-16.6611662,23.7262462,1.344316592
395684444,-16.39793241,16.00638447,1.356801223
395793333,-16.59215153,8.325531247,1.347540589
395902222,-17.96826403,-2.203352829,1.289255072
396011111,-23.34241712,2.636610061,1.146056286
396120000,-21.15118172,55.43445564,1.191990423
396228888,-17.10799006,52.02576215,1.324252908
396337777,-15.97458509,47.5730971,1.377990475
396446666,-14.77088377,47.74985221,1.446725898
396555555,-13.36065862,43.843132,1.547013935
396664444,-12.45908884,36.86809362,1.625557229
396773333,-12.08032844,29.4768527,1.66267734
396882222,-12.1180996,22.59647356,1.658854652
396991111,-12.62192064,16.97449664,1.610393587
397100000,-13.60185842,16.77119731,1.52807719
397208888,-13.15091659,23.53170751,1.564155005
397317777,-12.04665699,18.08605463,1.666108489
397426666,-12.04752563,10.17096146,1.666019695
397535555,-12.43308983,4.246564175,1.62802133
397644444,-12.9117069,-1.785029277,1.584511611
397753333,-13.79479182,-9.417897721,1.513498292
397862222,-15.75223685,-17.56401558,1.389701217
397971111,-19.86568964,-14.80366208,1.226076605
398080000,-20.70736816,24.23974717,1.203077273
398188888,-16.90570161,27.99901335,1.333165896
398297777,-16.13926954,15.70914586,1.369579433
398406666,-17.30936548,7.032550802,1.315649033
398515555,-19.52999532,6.412571887,1.236036473
398624444,-21.9002465,19.0390284,1.174741175
398733333,-21.95741193,42.20709748,1.173495471
398842222,-20.470089,53.72809578,1.209289893
398951111,-18.98999382,62.63880619,1.253092536
399060000,-17.05189947,64.63837104,1.326696746
399168888,-15.93839932,60.36336858,1.379868201
399277777,-15.68909259,58.0094762,1.393103437
399386666,-15.48785922,58.50210718,1.404179104
399495555,-15.20799154,59.77743945,1.420194885
399604444,-14.92690551,61.96476511,1.437035334
399713333,-14.35481274,66.79567352,1.473838989
399822222,-12.8002186,69.0432551,1.594306276
399931111,-11.42862314,62.69503895,1.733241066
400040000,-11.16264454,54.93500627,1.764760112
400148888,-11.31387889,50.63491223,1.746631839
400257777,-11.4186177,48.16593183,1.734396514
400366666,-11.49429991,45.94211405,1.725713518
400475555,-11.66560412,43.85292309,1.706534473
400584444,-11.97285726,42.37447828,1.673706773
400693333,-12.39396361,42.34743494,1.631752298
400802222,-12.794903,44.36125545,1.594778286
400911111,-12.98091611,48.46298479,1.578530856
401020000,-12.66291527,53.79407623,1.606647736
401128888,-11.75623937,56.87045081,1.696645616
401237777,-10.77576255,55.59520074,1.813766815
401346666,-10.1221843,51.62624654,1.906176428
401455555,-9.824230724,46.81650385,1.952867206
401564444,-9.867332688,42.2016321,1.9459197
401673333,-10.08120977,38.70829973,1.912416084
401782222,-10.39204424,35.47928214,1.866446147
401891111,-10.93377295,32.56881227,1.793278263
402000000,-11.75803609,30.95378841,1.69645135
402108888,-12.91347875,32.1163816,1.584357553
402217777,-14.15909719,39.60591597,1.487267765
402326666,-14.19251637,54.71596618,1.484942886
402435555,-12.38535667,63.32893185,1.632576717
402544444,-10.87657108,61.45522089,1.800617927
402653333,-10.20668356,57.54782373,1.89348438
402762222,-9.933518149,54.74175246,1.935381086
402871111,-9.756923045,53.17098248,1.963852027
402980000,-9.569832457,51.94163306,1.995281808
403088888,-9.459902721,50.52985363,2.014387694
403197777,-9.490278065,50.20850038,2.009059838
403306666,-9.284806568,51.92477866,2.045845535
403415555,-8.571212712,51.97508815,2.188616058
403524444,-7.946939899,47.48666621,2.33637254
403633333,-7.98524369,40.83671815,2.3265919
403742222,-8.82757914,36.03192419,2.134437841
403851111,-10.11575448,38.37245128,1.907151858
403960000,-10.40322082,48.52385608,1.864850162
404068888,-9.295168207,54.87372274,2.043947825
404177777,-8.1489264,54.50184241,2.285904018
404286666,-7.397546487,51.52285478,2.488575113
404395555,-6.936183437,48.04464641,2.636215085
404504444,-6.65532326,44.65341243,2.736679564
404613333,-6.489336196,41.43796133,2.800348761
404722222,-6.405933681,38.4392153,2.833644608
404831111,-6.383511757,35.65705516,2.842751007
404940000,-6.399255826,33.09946079,2.836349769
405048888,-6.430116931,30.61852509,2.823897242
405157777,-6.48753723,28.0191618,2.801057498
405266666,-6.610478535,25.22753617,2.753550947
405375555,-6.817881523,22.39836918,2.677472134
405484444,-7.124013362,19.53999619,2.573670729
405593333,-7.569988015,16.55490385,2.438270884
405702222,-8.307263556,13.55238118,2.248178556
405811111,-9.544551337,12.30082237,1.999632901
405920000,-11.16146942,17.19225977,1.764903157
406028888,-12.04928468,30.86770958,1.665839928
406137777,-11.16745037,44.82082843,1.764175464
406246666,-9.530264638,50.77009319,2.00210298
406355555,-8.098542963,51.12538359,2.298240593
406464444,-6.95627075,48.96141616,2.629356328
406573333,-6.048475929,44.89096801,2.987224135
406682222,-5.508936579,39.33442313,3.25838626
406791111,-5.417918241,34.08715284,3.309649043
406900000,-5.562082483,31.01626893,3.229254977
407008888,-5.608020358,29.65941405,3.204534529
407117777,-5.489570179,28.45758019,3.269146654
407226666,-5.29584256,26.65095236,3.381260982
407335555,-5.175385985,23.88158536,3.455338913
407444444,-5.256687618,21.38763948,3.404956716
407553333,-5.349980009,20.20674146,3.349086924
407662222,-5.286410246,19.60429668,3.386936141
407771111,-5.053340939,18.3805244,3.534103948
407880000,-4.792282518,15.7568537,3.716441049
407988888,-4.657884632,12.08632124,3.81849363
408097777,-4.674088701,8.051140597,3.805870592
408206666,-4.816911864,3.873832037,3.698371778
408315555,-5.090105347,-0.595608869,3.50996811
408424444,-5.578078652,-5.39451131,3.220599207
408533333,-6.436876146,-9.956826538,2.821186541
408642222,-7.750141721,-12.09149049,2.388253676
408751111,-9.131179717,-9.560066256,2.07453458
408860000,-10.38864617,-4.400652289,1.866932143
408968888,-11.56845951,9.402332284,1.717330929
409077777,-10.16813896,25.69976054,1.899244812
409186666,-8.148247525,27.45396101,2.286069157
409295555,-6.980439812,23.60365078,2.621158948
409404444,-6.407518226,19.01790994,2.833003583
409513333,-6.186137296,15.02630865,2.925888119
409622222,-6.132613603,12.0369151,2.949395391
409731111,-6.101319952,9.752096756,2.96333837
409840000,-6.052956247,7.355643162,2.985182173
409948888,-6.117037011,4.365091217,2.956317025
410057777,-6.426476246,1.951014122,2.825359764
410166666,-6.748645949,1.524317591,2.702323295
410275555,-6.866532125,1.568882165,2.660324542
410384444,-6.841946877,1.178257379,2.668957921
410493333,-6.79982793,-1.140765103,2.683900995
410602222,-7.165158224,-5.020139972,2.560431595
410711111,-8.26803309,-7.077449596,2.257381051
410820000,-9.633843542,0.058832024,1.984377167
410928888,-9.198334562,12.52955182,2.061865015
411037777,-7.864237994,16.81524416,2.357837377
411146666,-6.627434806,16.00897094,2.74714356
411255555,-5.704877116,11.28347833,3.153762442
411364444,-5.349968269,4.952653017,3.349093828
411473333,-5.468559606,-0.485919137,3.28090964
411582222,-5.774070437,-3.948604354,3.118571122
411691111,-6.046756888,-6.110363228,2.988008445
411800000,-6.272547641,-7.943892916,2.888819044
411908888,-6.486660001,-9.808295353,2.801403247
412017777,-6.751223109,-11.86884855,2.701388666
412126666,-7.144895877,-13.87875178,2.566931269
412235555,-7.707884359,-15.11157525,2.399762537
412344444,-8.362606667,-14.47366671,2.235354218
412453333,-8.900430534,-11.53415694,2.119658289
412562222,-9.012764054,-6.690746439,2.09737705
412671111,-8.484873003,-3.216917234,2.207659984
412780000,-7.753048394,-4.215228451,2.387466951
412888888,-7.332739686,-8.636870955,2.508129483
412997777,-7.354925336,-14.46905236,2.501394245
413106666,-7.810474214,-20.66910085,2.3720519
413215555,-8.769004379,-26.36417334,2.146514362
413324444,-10.27799749,-30.06727804,1.882953297
413433333,-12.284187,-29.61209164,1.642368104
413542222,-14.63026628,-22.74956495,1.455678057
413651111,-16.95255249,-3.539660113,1.331076986
413760000,-16.24738663,27.88577614,1.364175159
413868888,-12.84224065,42.21598765,1.590590992
413977777,-10.04330299,42.11519597,1.918238917
414086666,-8.15179043,37.04550969,2.28520766
414195555,-6.909412767,29.99106369,2.645421117
414304444,-6.247358495,21.97040833,2.899514514
414413333,-6.178055086,14.50588979,2.929410582
414522222,-6.529125946,9.660912587,2.784777295
414631111,-6.846517164,7.856954559,2.667348082
414740000,-6.92154243,6.366640118,2.641240622
414848888,-7.070507428,3.65971668,2.591130601
414957777,-7.569696448,1.203937896,2.438353887
415066666,-8.384720851,1.683355836,2.230280741
415175555,-8.96787734,7.130172679,2.106207494
415284444,-8.670048746,13.94549669,2.16731821
415393333,-7.822095289,16.82660573,2.368961761
415502222,-7.066486319,16.03685831,2.592454025
415611111,-6.592373226,13.63992942,2.76043066
415720000,-6.352619357,10.9832145,2.855407601
415828888,-6.266823574,8.532622781,2.891241646
415937777,-6.291619365,6.46176743,2.880780482
416046666,-6.378974973,4.80600107,2.844601704
416155555,-6.544515744,3.340367067,2.778807729
416264444,-6.859983989,2.571307592,2.662617635
416373333,-7.263219473,3.795772068,2.529516975
416482222,-7.420108112,7.794376833,2.48185242
416591111,-6.89501105,12.19030714,2.650404774
416700000,-5.955182301,12.02780058,3.030470006
416808888,-5.412226463,8.031899248,3.312913889
416917777,-5.312732192,4.014531398,3.371150857
417026666,-5.456381564,0.955662534,3.287770479
417135555,-5.723427784,-0.636718428,3.144241183
417244444,-5.914540878,-0.533744356,3.049752629
417353333,-5.830410175,-0.094001091,3.090556278
417462222,-5.605270322,-1.206634966,3.206002608
417571111,-5.524327218,-3.71791162,3.249890474
417680000,-5.647291268,-6.230831252,3.183731529
417788888,-5.87186683,-8.015475386,3.070298024
417897777,-6.076060975,-9.288864811,2.974701626
418006666,-6.240957768,-10.93533764,2.902246651
418115555,-6.561831829,-13.70982193,2.772126016
418224444,-7.356610307,-15.95541749,2.50088447
418333333,-8.381288678,-13.79856256,2.231066268
418442222,-8.945531767,-7.906812837,2.110639417
418551111,-8.894374056,-2.104036417,2.120876968
418660000,-8.550113283,1.509179699,2.193231635
418768888,-8.200195258,3.401237204,2.273517437
418877777,-7.899726884,4.631771506,2.348567627
418986666,-7.591788248,5.390517118,2.432084021
419095555,-7.316407471,5.447606544,2.513115345
419204444,-7.137503184,5.388090789,2.569312369
419313333,-6.95616223,5.912152572,2.629393269
419422222,-6.607472385,6.314526432,2.754690499
419531111,-6.175575817,5.441329084,2.930493044
419640000,-5.796715727,2.984893589,3.10724292
419748888,-5.62729401,-0.751696164,3.194287145
419857777,-5.767331063,-4.789440557,3.121960271
419966666,-6.198624183,-8.13254456,2.920464785
420075555,-6.919948006,-9.948043389,2.641789261
420184444,-7.807386628,-7.910506274,2.372874565
420293333,-8.117392335,-2.338778649,2.293606035
420402222,-7.901082442,1.675041525,2.348215317
420511111,-7.551248423,3.935295938,2.443619486
420620000,-7.169941043,4.705388379,2.55890304
420728888,-6.891553119,4.29222642,2.65160464
420837777,-6.767650494,3.669323425,2.695448696
420946666,-6.71724549,3.567302096,2.713771414
421055555,-6.63761579,4.014935786,2.743312882
421164444,-6.429278624,4.774875513,2.82423385
421273333,-5.981404172,4.196052443,3.018173288
421382222,-5.779603601,0.36171275,3.115794686
421491111,-6.275010197,-2.301217644,2.887778232
421600000,-6.664754323,0.268190198,2.733161716
421708888,-6.362399908,2.203563095,2.85138663
421817777,-6.113180977,0.830404973,2.958036167
421926666,-6.212467107,-0.820987512,2.914479046
422035555,-6.460025493,-1.117789154,2.811947706
422144444,-6.695929787,-0.333490768,2.721607006
422253333,-6.884045794,1.65917656,2.654213968
422362222,-6.853339808,4.590688319,2.664949072
422471111,-6.608226262,7.054361644,2.754404622
422580000,-6.256795285,9.044816594,2.895497073
422688888,-5.75287636,10.42160043,3.129257122
422797777,-5.14691039,10.22278647,3.473372707
422906666,-4.640105812,8.418095962,3.832447264
423015555,-4.30751341,5.839989413,4.115218607
423124444,-4.148937409,3.081579429,4.266352563
423233333,-4.183827363,0.589859372,4.232097636
423342222,-4.385980649,-0.607735224,4.044555089
423451111,-4.502922849,0.594578807,3.943908072
423560000,-4.155135851,2.08932897,4.260224113
423668888,-3.663602265,0.8315726,4.811811265
423777777,-3.463784935,-1.618510747,5.081547539
423886666,-3.378474023,-2.591811246,5.206565086
423995555,-3.064877974,-3.389522424,5.726704457
424104444,-2.683620723,-5.564609724,6.524673849
424213333,-2.398793215,-8.803149695,7.287852921
424322222,-2.235127254,-12.48644964,7.815006484
424431111,-2.182255636,-16.35838115,8.002299019
424540000,-2.235809193,-20.21595037,7.812648958
424648888,-2.366856005,-23.89315864,7.384960864
424757777,-2.544165642,-27.43023543,6.876833326
424866666,-2.764164072,-31.03043155,6.337591199
424975555,-3.042993492,-34.79330389,5.767050135
425084444,-3.400023299,-38.85511321,5.174386188
425193333,-3.891848113,-43.39751151,4.538061295
425302222,-4.655012212,-48.5019218,3.820740646
425411111,-5.906199363,-53.03147049,3.053744413
425520000,-7.637867434,-54.25526501,2.41913034
425628888,-9.641610052,-49.75486025,1.983064932
425737777,-11.12307645,-36.06385943,1.769595507
425846666,-10.60048729,-19.90959105,1.837299459
425955555,-9.037718252,-14.27237064,2.092509141
426064444,-8.033443198,-16.26503354,2.314426131
426173333,-7.769777144,-19.91316595,2.38295131
426282222,-7.975109011,-22.66609695,2.329169956
426391111,-8.470718595,-23.81897813,2.210821987
426500000,-9.111920122,-22.72864907,2.078205733
426608888,-9.685478785,-19.45778781,1.975696326
426717777,-10.1446875,-14.82406579,1.902773417
426826666,-10.58955201,-7.16017532,1.83879664
426935555,-10.11375848,4.270957925,1.907454938
427044444,-8.57808519,10.9320341,2.187117971
427153333,-7.029456134,10.57246079,2.604716431
427262222,-6.030161223,6.405581162,2.995604113
427371111,-5.617257416,1.726954862,3.199614307
427480000,-5.567861826,-1.382676911,3.226121753
427588888,-5.600446767,-2.57228093,3.208581215
427697777,-5.533373856,-2.416830018,3.24491943
427806666,-5.273986608,-1.903894569,3.394443027
427915555,-4.845812078,-2.198169257,3.677409348
428024444,-4.399686947,-3.950190569,4.032475871
428133333,-4.117802263,-6.829902392,4.297420521
428242222,-4.031943436,-9.642545283,4.385626796
428351111,-4.055374367,-11.85527946,4.36117792
428460000,-4.105928007,-13.44536014,4.309395602
428568888,-4.139534584,-14.76687809,4.275684914
428677777,-4.185794928,-16.07225963,4.230183217
428786666,-4.290326965,-17.16110141,4.131048067
428895555,-4.403755182,-17.68700309,4.028905356
429004444,-4.51976789,-18.07051656,3.929848744
429113333,-4.755801704,-17.24821281,3.743557762
429222222,-4.619124048,-13.94620298,3.849056184
429331111,-3.972918799,-13.36541981,4.44851698
429440000,-3.531759565,-15.62106737,4.986314275
429548888,-3.3298385,-18.19085735,5.280741229
429657777,-3.240922349,-20.50903798,5.422178045
429766666,-3.218903253,-22.6918625,5.458424756
429875555,-3.278441095,-24.72618314,5.361551109
429984444,-3.432598376,-26.07609804,5.126519489
430093333,-3.507239128,-26.17328758,5.020236328
430202222,-3.379624722,-26.63706622,5.204836278
430311111,-3.278022752,-28.06419503,5.362219373
430420000,-3.255808504,-29.5261754,5.397954177
430528888,-3.235512199,-30.75411502,5.431037716
430637777,-3.172275109,-32.07263507,5.536861723
430746666,-3.101069398,-33.8539405,5.661245245
430855555,-3.076995356,-36.11826877,5.704614551
430964444,-3.133593406,-38.67201363,5.603722752
431073333,-3.297187586,-41.33275828,5.331781441
431182222,-3.581574355,-43.78963312,4.918849349
431291111,-3.960020439,-45.566685,4.462514066
431400000,-4.356868315,-46.73548032,4.070468984
431508888,-4.83903786,-48.0359527,3.682299904
431617777,-5.720722889,-47.79041559,3.145625506
431726666,-6.401556288,-41.01541411,2.835417199
431835555,-5.891299374,-34.46661571,3.060903923
431944444,-5.148691563,-32.87987179,3.472238658
432053333,-4.518704961,-33.52423338,3.930732725
432162222,-3.957262272,-35.95448584,4.46551923
432271111,-3.641830675,-40.92199392,4.839744128
432380000,-4.082317309,-46.22945297,4.333417604
432488888,-4.789215626,-45.40303483,3.718704411
432597777,-4.709247703,-42.69076848,3.778787458
432706666,-4.310334145,-42.90778563,4.112632893
432815555,-4.022775757,-45.42974746,4.395271673
432924444,-3.991314337,-48.85096531,4.428713675
433033333,-4.162085806,-51.95759799,4.253374757
433142222,-4.444586337,-54.49969643,3.993439335
433251111,-4.806772759,-56.53400458,3.70578732
433360000,-5.255706163,-57.90850944,3.405555346
433468888,-5.762419085,-58.23326531,3.124435621
433577777,-6.233157274,-57.04210006,2.905584184
433686666,-6.504269671,-54.76215546,2.794481271
433795555,-6.5603606,-52.49191503,2.77269228
433904444,-6.469805295,-50.07936899,2.808065386
434013333,-6.007064371,-48.2272405,3.006247951
434122222,-5.377604333,-49.42085018,3.332927071
434231111,-4.915307058,-53.1646025,3.628036918
434340000,-4.710621521,-58.44995304,3.777737607
434448888,-4.804476386,-64.85201049,3.7074713
434557777,-5.338544588,-72.06394495,3.35582698
434666666,-6.568408834,-78.36800424,2.76959783
434775555,-8.41254474,-79.09889788,2.223938116
434884444,-9.911045351,-71.4284329,1.938941942
434993333,-10.09446928,-60.92301252,1.910390753
435102222,-9.352483388,-55.29096837,2.033533745
435211111,-8.572586253,-55.49520103,2.188316442
435320000,-8.163221698,-59.12308576,2.282433487
435428888,-8.224107556,-64.32753716,2.267796867
435537777,-8.86122676,-69.23165195,2.127578884
435646666,-9.73935423,-71.22321944,1.966746892
435755555,-10.51133372,-72.88821159,1.84960756
435864444,-11.69691272,-75.97028936,1.70309864
435973333,-13.88304192,-76.5082769,1.506991628
436082222,-16.83091736,-64.37592571,1.336531546
436191111,-17.32769005,-35.5117523,1.31487908
436300000,-14.88911233,-21.09622813,1.439359711
436408888,-13.18179821,-19.60211288,1.561590568
436517777,-12.31143827,-20.29465642,1.639712264
436626666,-11.88997496,-20.58501982,1.682370022
436735555,-11.61339889,-19.45371762,1.712310755
436844444,-11.21365093,-18.24189468,1.758583972
436953333,-10.98574346,-18.40804719,1.78668459
437062222,-11.10527937,-16.64804075,1.771783124
437171111,-10.81565115,-12.79193123,1.80853097
437280000,-10.92924207,-10.32231696,1.793856467
437388888,-10.09762973,2.321744884,1.909908879
437497777,-7.681191698,2.015199533,2.407101835
437606666,-6.507327346,-6.409132394,2.79328336
437715555,-6.38371609,-13.62837521,2.842667718
437824444,-6.632993654,-16.09099557,2.74505047
437933333,-6.385645131,-15.54739099,2.841881686
438042222,-5.751952311,-18.1301085,3.129724882
438151111,-5.500127152,-23.63774773,3.263271263
438260000,-5.759676423,-28.8958609,3.125819667
438368888,-6.43864447,-32.05720594,2.820478358
438477777,-7.342264454,-30.63271329,2.505232623
438586666,-7.54726394,-23.24241593,2.444760363
438695555,-6.57399017,-19.23091173,2.767456532
438804444,-5.638727153,-20.92035216,3.188242639
438913333,-5.029815806,-25.14664268,3.549738553
439022222,-4.785728458,-30.39916204,3.721281549
439131111,-4.856044974,-35.50851827,3.670048385
439240000,-5.146684278,-40.07363194,3.473516728
439348888,-5.662831756,-44.15461447,3.175581707
439457777,-6.528358408,-47.19792871,2.785075787
439566666,-7.80582794,-46.29237028,2.373290129
439675555,-8.683625331,-37.03158738,2.164433566
439784444,-7.705841955,-27.93626979,2.400322196
